Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
04000123,738067,,6.6,4.2,,5,5,N1,5,7.75,
04000125,737576,,7.4,5.2,,7,7,N1,5.75,7,
04000124,739335,6.75,7.6,7.6,9,5.25,,N1,,,7.5
04000127,738064,,7.4,6.2,,8,7.5,N1,6.25,7.5,
04000126,738062,,6.8,4,,7,6.75,N1,8,8,
04000119,739787,,6.4,6.4,,6,6.75,N1,7.75,7.25,
04000129,737577,5.5,5,5.8,3.5,6.25,,N1,,,5
04000130,739342,6,8,6,8,7.25,,N1,,,8.5
04000128,731030,,4.8,3,,6.5,,N1,5,,
04000131,738907,6.25,6.8,7.2,6.75,6.25,,N1,,,6.25
04000132,737633,,7.2,8.6,,6,7.25,N1,7.5,7.5,
04000133,738068,,6.6,6.8,,7.5,6,N1,5.25,7.5,
04000135,738065,,8,9.2,,7.5,8.25,N1,6.25,8.75,
04000136,739343,4.75,8.2,6.2,8,5.75,,N1,,,8
04000134,738908,,,,,7.5,6.75,,7.25,,
04000141,739813,,6.2,4.4,,6.75,7.5,N1,7,8.25,
04000139,738069,,8,6.4,,7.75,7.5,N1,6.25,7.5,
04000138,738066,,6.6,6.2,,7.25,8.25,N1,7.75,9.25,
04000142,738063,,5.2,4.2,,7.5,5.5,N1,5.75,8.5,
04000140,737634,5.75,7.8,8,7.5,7,,N1,,,6
04000143,737635,,7.2,4,,7.75,7.75,N1,6.75,9,
04000144,737636,5,7.6,6,7.75,8.5,,N1,,,7
04000146,737638,,6.2,4.6,,8,7.25,N1,7.25,6.75,
04000145,737637,,4,3.2,,6,4.5,N1,6.75,5.75,
04000147,737639,,8.4,6.4,,7.5,7,N1,5.25,7.75,
04000148,737640,,5.6,2,,6.25,6.5,N1,6,6.75,
04000150,738445,,8,6.6,,8.75,7,N1,6.75,7.5,
04000151,738909,5.25,7.2,5.8,8,7.25,,N1,,,7.5
04000152,738446,,2.6,4,,6,6,N1,5,8,
04000149,738070,,8.4,7.8,,8.75,7.5,N1,9.5,9,
04000153,737641,8.5,8.2,,8.75,,,,,,
04000155,739337,6.25,7.8,4.4,6.75,6.75,,N1,,,7.25
04000156,738910,,8,8.4,,8.5,7.75,N1,6.25,8,
04000154,739336,7,9,9,8,7,,N1,,,7.5
04000157,738071,,7.8,8,,9,8,N1,9.25,8.5,
04000158,737642,6.5,6.8,7.6,5,7.25,,N1,,,4.25
04000159,739338,6,8.6,7.4,4.75,6.75,,N1,,,8.75
04000161,737643,4.75,6.6,3.8,5,5.75,,N1,,,5.25
04000160,739339,5.25,8.4,8.6,6,7.25,,N1,,,9
04000163,730531,5.25,7.6,5.8,6.25,5,,N1,,,3.25
04000164,738448,,5.4,2.8,,6.75,8,N1,8,8.5,
04000165,737644,,8.8,8.4,,8.75,6.75,N1,6.75,8.75,
04000162,739300,3.25,8.4,6.4,3.75,6.5,,N1,,,6.5
04000166,739340,4.75,8.4,6.2,8,7.25,,N1,,,8.5
04000167,738449,,4.2,3,,5,6.25,N1,2.75,5.25,
04000169,739365,6,8.2,4.8,7.75,6.25,,N1,,,7.5
04000168,729244,7.25,9,6.8,7.5,6.75,,N1,,,8
04000170,729670,5.5,7.4,4.8,8,5.5,,N1,,,8
04000171,738072,,6.2,2.6,,6,7,N1,5.25,8,
04000172,739341,8,8.6,8.8,6.25,7,,N1,,,7.75
04000173,737645,,5.2,6.4,,6.5,7.25,N1,6.25,7.5,
04000176,729695,,7.6,7.8,,7,8,N1,7,8.5,
04000175,739366,5,8,5.4,4,6.75,,N1,,,8.5
04000174,729694,7.25,7.4,9.2,8,6.75,,N1,,,6
04000177,737646,,4.4,8.8,,5.25,7.5,N1,7.25,8.25,
04000178,738073,,2.6,2.4,,6.25,6.25,N1,4.75,6.25,
04000179,739301,6.25,8.4,8.8,9.75,7.25,,N1,,,8
04000180,738450,,5.2,6.4,,6.5,7.5,N1,7.75,8.75,
04000181,737647,8.25,8.2,9.4,7.75,6.75,,N1,,,9
04000183,739373,5.5,8.2,7,6,8,,N1,,,6.5
04000185,737648,6.25,9,6.4,8,7.25,,N1,,,7.25
04000184,739814,7.5,8.2,5.6,9.5,7.5,,N1,,,8.75
04000182,739370,7.5,7.6,7.8,4.75,7.25,,N1,,,5.75
04000187,738451,,7.2,6.8,,7.75,7.25,N1,4.75,9.25,
04000188,731871,,8.6,,,6.25,,,,,
04000189,737649,,7,7.2,,8,6.25,N1,4.5,6,
04000186,731870,,4,2.8,,6.5,5.25,N1,5.5,6.5,
04000191,738452,,5.6,3.6,,6.5,5.5,N1,6.75,7.75,
04000190,739371,7.5,9,8.6,8.25,8,,N1,,,9.25
04000192,739302,,7.8,8.6,,5.25,7.75,N1,6.75,8.75,
04000194,739374,4.5,7.6,7.8,7.5,7.5,,N1,,,3.25
04000193,737650,,5,4.8,,7.5,6.5,N1,5.75,7,
04000196,739303,,4,2.6,,5.75,6.25,N1,4.75,7.25,
04000195,738074,,3.2,2.6,,3.75,,N1,2.5,,
04000198,737651,,7.2,6,,8.5,8,N1,8.25,8.75,
04000197,738447,,6.6,4.6,,9,5.25,N1,5,7.75,
04000200,730974,,6.4,5.8,,7.5,8.75,N1,7.25,9.5,
04000199,730973,6.25,7.4,7.4,6.5,7.5,,N1,,,5.25
04000202,737652,,7.4,5.2,,,,N1,,,6.25
04000201,739304,3.5,7.8,7.2,2.25,6.75,,N1,,,7
04000203,739367,6.75,8.4,7.2,7.75,6.75,,N1,,,8.25
04000204,739372,6,9.2,7.4,5.5,6.75,,N1,,,7.5
04000207,738456,,5.2,5,,7.25,5.25,N1,7,7,
04000206,731406,5.5,7.6,6.4,4.75,7,,N1,,,8.25
04000209,737654,,7,5.2,,8,7.75,N1,7.25,7.75,
04000208,739368,5.75,6.4,3.4,5.25,6.75,,N1,,,8
04000212,738453,,6,5,,2.5,2.5,N1,5,7.25,
04000211,731485,,3,1.6,,1.5,3.5,N1,3.25,4.75,
04000213,739305,,7,7,,7,8,N1,6,8.25,
04000210,731407,5,8.2,8.4,3.5,4.75,,N1,,,7.5
04000214,737655,6.25,7.6,4.8,8.25,6.25,,N1,,,9
04000215,739375,4.5,7.8,4.6,7.5,6.25,,N1,,,8.5
04000216,738460,,5.8,6.6,,7,7.5,N1,7.5,8.5,
04000217,731923,6,4.6,4.4,2.5,4,,N1,,,5.75
04000218,737656,4.25,8.8,7.8,5,5.5,,N1,,,8
04000205,737653,,2.8,2.8,,5.75,5,N1,3.75,6.5,
04000221,739306,6.5,8.8,4,8,7.25,,N1,,,8.75
04000219,731924,,4.2,2.2,,6,5.5,N1,3.5,4,
04000223,739376,6.5,7.8,8.6,5.5,5.25,,N1,,,7.75
04000222,737657,,4.6,5,,5,7.25,N1,6.25,8.25,
04000220,738454,,6.2,7.2,,5.25,7.5,N1,6.25,7.75,
04000224,730585,3.25,8.4,7,3.5,6,,N1,,,8
04000225,738461,,3.2,3,,5,5,N1,6,6.25,
04000227,738455,,5,3.8,,5,5.75,N1,4,5.25,
04000226,739307,,4.8,4.6,,5.25,6.25,N1,4.25,5.5,
04000229,739308,6.75,6.4,7.8,6.75,7.5,,N1,,,7.25
04000228,739369,4.25,8,7.6,5,6.25,,N1,,,7.75
04000231,738457,,5.2,5.6,,8,6.5,N1,7.25,8,
04000233,738462,,6,2.2,,5.5,6.25,N1,6.25,8.5,
04000230,737658,7.5,8.8,7.2,6.5,6.75,,N1,,,9
04000232,739725,4.5,7.4,5.8,4.5,5.5,,N1,,,7.25
04000234,737659,6.25,8,7.4,7,6.25,,N1,,,6.75
04000235,739726,4.75,8.2,7,4.5,6.5,,N1,,,6.5
04000238,738458,,6,7.6,,8,7.75,N1,7.25,8.5,
04000236,731382,,5.2,2.6,,4.25,4.5,N1,3.75,7.25,
04000239,739727,6,7,5.6,6.5,7,,N1,,,5.25
04000240,737660,,3.6,3.2,,2,3.25,N1,3.75,6,
04000243,731874,5.5,8,4,6.5,6.5,,N1,,,7
04000242,731457,,6,6.6,,6,6.75,N1,4.75,8.5,
04000241,738463,,5.8,5.8,,4,8.25,N1,8.75,8.25,
04000244,737661,,4.8,1.4,,4.5,4.25,N1,4,5.25,
04000245,739309,6,8.2,5.4,9,5.5,,N1,,,7.75
04000248,737662,,7.8,5.6,,9.25,7,N1,6.25,8.25,
04000246,731875,6.5,8,7.4,9,6.75,,N1,,,9
04000247,738459,,7.2,7.4,,7.5,7.5,N1,7,8.75,
04000250,739311,6.5,8.2,5.8,7.75,7.5,,N1,,,8.25
04000251,738464,,6.4,5,,7.75,6.25,N1,7,7.75,
04000249,739310,,8,7.8,,9,7.25,N1,6,8.25,
04000252,737663,5,6.8,6.8,5.5,7,,N1,,,5.75
04000253,738465,,5,4.4,,7,6.5,N1,6.25,8,
04000254,739312,5.25,8,8.8,4.75,8.5,,N1,,,7.5
04000237,739815,7.5,7.2,6.8,7.5,6.25,,N1,,,8.25
04000255,737664,,7.8,,7.75,,,,,,7.75
04000256,737665,,5.2,8.2,,7.75,6.75,N1,6,8.25,
04000257,730103,5.25,7.4,6.2,6,6,,N1,,,3.5
04000258,738466,,3.8,4.2,,5,5.5,N1,5.25,7.75,
04000261,738027,,7.4,4.4,,7.25,7.75,N1,7.5,9,
04000260,730129,4.25,7.6,6.4,3.75,7.25,,N1,,,4.75
04000259,739313,3.75,6.4,3,2.75,6.5,,N1,,,2.25
04000263,730532,,6.8,7.6,,5.5,6,N1,6.25,8,
04000264,738493,,3.4,2.4,,3.75,6,N1,4,5.5,
04000262,738490,,8,5.4,,7.5,8.25,N1,8.25,8.5,
04000265,739314,6.25,8.2,5,7.5,6.25,,N1,,,7
04000266,738028,4.25,7,4.2,6,2.75,,N1,,,6.75
04000268,730533,,7.8,7,,8.5,8.5,N1,8.25,9.25,
04000267,738494,,8,6.8,,8.25,8.5,N1,8.25,9.75,
04000269,739315,7.25,8.8,8.4,8.5,8.75,,N1,,,8.5
04000270,729245,6.75,8.2,8.8,6.75,7.75,,N1,,,7.5
04000271,739316,5.75,8.4,6,7.25,6,,N1,,,8.25
04000275,739317,3.75,6.2,2.2,5.75,5,,N1,,,3.25
04000272,738029,,2.8,2.2,,5,4.25,N1,3.5,4.75,
04000274,739728,6.25,8.6,7.6,7.5,3.75,,N1,,,8.25
04000273,738491,,3.8,2.6,,6.25,6,N1,4.5,8.25,
04000276,729696,,8.6,,8.75,,,,,,7.75
04000278,739318,3,7.6,8.2,2.5,6,,N1,,,8.5
04000280,738492,,4.8,3.8,,6.5,7.5,N1,7.25,7.75,
04000277,738030,,5.4,6,,8.25,8,N1,8.5,7.75,
04000279,729697,,6,7.2,,3.5,8.75,N1,4.75,7.5,
04000281,738031,8.5,8.2,,9,,,,,,
04000282,739729,8.5,7.6,4.8,8.25,5.5,,N1,,,6.25
04000283,739319,8.5,7,4.6,6.25,7,,N1,,,3.5
04000284,739320,,8.2,9.2,,8.75,7.25,N1,7.5,8.75,
04000285,738489,,7.2,3.8,,5,5.75,N1,6,9,
04000286,740156,,7.6,6.8,,9,7.25,N1,6.75,8.5,
04000287,738495,,6.8,4,,5.25,5,N1,6,6.5,
04000289,738032,,7,7.4,,7.5,,N1,,7.25,
04000290,731453,,7.4,8.6,,8,7.25,N1,5.75,7.25,
04000292,738496,,8.2,8.4,,8.75,6.25,N1,6.75,8.25,
04000291,739736,4.25,7.4,8.6,5.75,8,,N1,,,7.5
04000288,739321,,7.2,5.4,,8,7.75,N1,6.75,9.25,
04000293,738033,7.75,7.8,7.4,8.5,8.75,,N1,,,8
04000294,731896,,4,3.6,,7.75,6.75,N1,7,9,
04000297,739737,6.5,7.8,4.4,6,7,,N1,,,7.5
04000295,739730,6.25,8.4,8,6.25,8.25,,N1,,,8.25
04000296,739355,5.5,8.2,7,4,7.25,,N1,,,7.75
