Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
06000261,87117,,4.8,3.8,,6.5,7,N1,4.75,7,
06000263,87949,,2.2,2,,5.5,7,N1,4.75,5.5,
06000260,87106,,3.6,4,,7,7.25,N1,4,8.75,
06000265,86576,,4.6,3.6,,5.75,6.5,N1,5.5,7.25,
06000264,87118,,1.2,,,4.75,7,,4.75,,
06000267,87108,,4,3.6,,4.5,5.25,N1,5.25,4.75,
06000268,87109,,3.2,4.2,,6.25,7,N1,5.5,8.25,
06000269,87950,,4,4.6,,5,6.25,N1,7.25,7.75,
06000270,87110,,2.6,,,4,2.5,,5.5,,
06000273,87123,,2.2,3,,2.5,5.5,N1,4.5,2.75,
06000272,86577,,6.8,4,,7.25,8.5,N1,7.5,8.5,
06000271,87122,,4,4,,5,5.75,N1,5.75,7.25,
06000276,86578,,5.2,3.6,,4,5,N1,4.75,6.5,
06000274,88014,,,,,5.92,,,,,
06000275,82587,,3.8,2,,5.25,6.75,N1,5.75,8,
06000277,88015,,5.8,3.8,,7,7.5,N1,4.75,8,
06000278,87129,,4.8,3.6,,6,6.75,N1,6.75,7.25,
06000279,87125,,5,2,,4.25,6,N1,5.75,8.5,
06000280,88291,,4.2,2.8,,7.25,5.75,N1,6.25,8.5,
06000281,86579,,4.4,3,,6,6.25,N1,5,8.5,
06000282,87126,,4.2,2,,5.25,4.75,N1,4,5,
06000283,82588,,3.6,2.6,,4.5,8.25,N1,5.25,6.5,
06000284,86580,,5.2,3.6,,5.75,7,N1,8.25,7.25,
06000286,88016,,3.8,4.6,,6,6.25,N1,5.5,8,
06000287,87120,,4.2,2.2,,5.25,6,N1,5,7,
06000285,87127,,3.2,2.4,,3.25,6.75,N1,5,7,
06000288,83543,,3.2,3.2,,6.25,6.75,N1,6.75,7.25,
06000289,86581,,4.6,2.2,,4.75,6.25,N1,5.5,7.25,
06000290,87121,,4.2,3.6,,7.25,6.25,N1,6.5,8,
06000291,82589,,4.8,2.8,,4.5,3.25,N1,4.5,5.25,
06000292,86582,,3.8,5.4,,6.75,7.25,N1,5.75,7.25,
06000293,87482,4,6.8,3.4,8.75,6.5,,N1,,,6.5
06000294,88017,,4.8,5.4,,5.75,7.5,N1,4.5,6.75,
06000297,82590,,1.8,3.6,,4,5,N1,4.25,6.75,
06000298,88018,,5.8,6.8,,4,,N1,,,
06000299,82591,,7.2,,8.25,,,,,,7.75
06000296,87128,,5,5.8,,5,6.25,N1,6.75,6.5,
06000295,86583,,4.2,4.8,,6.5,6.5,N1,7.75,8.5,
06000300,87466,,3.4,2.6,,2.75,5.5,N1,3.25,6.5,
06000301,87130,,2.6,,,1.5,3.25,,5.75,,
06000302,87467,,2.8,3,,4.75,6.5,N1,5.25,6,
06000303,86584,,4,3.4,,5.5,5.75,N1,6.25,8.25,
06000304,87471,,1.8,2,,5,3.5,N1,5.5,6.75,
06000305,87969,,3,4.2,,6.75,7,N1,7.5,8.25,
06000308,87472,,6,3.4,,5.25,5.5,N1,6.75,7,
06000307,87465,,3.2,2.8,,4.25,6.5,N1,5.75,6.5,
06000311,86585,,2.8,3.6,,5.75,7,N1,6,6.25,
06000309,87468,,3.4,2.6,,6,7.25,N1,8.25,8.5,
06000306,87131,,4.2,2.6,,4.5,7.5,N1,6.5,7.75,
06000312,87473,,3.2,1.8,,6.5,6.5,N1,6,6.5,
06000310,87970,,3.2,2.4,,3.25,6,N1,5.75,5.25,
06000313,87971,,3,,,2,3,,3.5,,
06000314,87469,,3.2,2.6,,6,6.75,N1,5,7.5,
06000315,86586,,4.2,3.6,,6.5,7.75,N1,5,8,
06000316,87470,,4.4,2.8,,3.75,7,N1,6.5,9,
06000317,87972,,3.6,2.8,,2.5,6,N1,5,8,
06000318,88019,,2.8,,,1.5,4.5,,4,,
06000319,87474,,5.2,3.6,,4.75,7.75,N1,6.5,9,
06000320,87475,,4.8,4.2,,6,7,N1,7,8.75,
06000322,82592,,2.8,,,4,3.5,,5.25,,
06000324,86588,,7.2,6.4,,5.75,8,N1,6.5,8.25,
06000321,86587,,3.4,2.4,,3.75,3.5,N1,4.25,4.5,
06000323,88020,,2,,,2.75,8,,6,,
06000325,87477,,5.6,3,,3.75,7.5,N1,7.25,8.5,
06000326,83476,,2,,,3,5.25,,5,,
06000327,87478,,4.6,4,,4.5,6.25,N1,4.75,7,
06000328,86589,,3,2.4,,4.75,5.5,N1,5.5,7,
06000329,88021,,3,2.4,,3.25,7.25,N1,5.25,7,
06000330,86590,,4.2,2.8,,4.5,5.75,N1,4.75,7,
06000331,83495,,3,2.2,,3.75,8,N1,8.5,8,
06000332,87479,,4.6,3.4,,4.25,7.75,N1,5.25,7,
06000336,86591,,7,3.6,,7.75,9.5,N1,9.25,9.25,
06000333,87480,,5.4,4.4,,6.75,5.25,N1,5.75,7,
06000337,87476,,4.6,2.8,,6.5,7.25,N1,4.75,7.75,
06000334,87838,,3,,,4.5,4,,4.5,,
06000335,87973,,3.4,3.2,,4.25,5.75,N1,3.25,5,
06000338,87481,,3.2,2,,5.25,6.75,N1,5,8,
06000339,87483,,6,3,,5.25,6.25,N1,5.75,7.25,
06000340,87955,,4.8,2.8,,4.25,5.5,N1,3.75,6.75,
06000341,87542,,4.2,2.4,,1.75,4.75,N1,2.5,6,
06000342,87484,,5.6,2.8,,7.25,7,N1,8.5,9,
06000343,87485,,5.8,5.6,,6.75,7.75,N1,8.75,9,
06000344,87543,,,,,7.5,9,,10,,
06000345,88449,,5.2,,5.75,,,,,,6.25
06000346,88002,,3.4,3.4,,4.5,3.5,N1,4,7.75,
06000348,87544,,5,2.6,,7,6.75,N1,6,7.75,
06000347,87486,,5.4,2.6,,6.5,7.5,N1,7.25,8,
06000349,88003,,4.8,2.4,,6,6.75,N1,5.75,8.5,
06000350,87956,,4.6,2.4,,4,5.25,N1,5.75,5.5,
06000351,87487,,2.8,2,,4.5,2.75,N1,4.5,6.75,
06000352,87957,,3.2,2.4,,6,6.25,N1,5.75,7,
06000354,88004,,,,,6.75,9.25,,7.75,7.5,
06000353,87545,,2.2,,,3.25,4.25,,4.75,,
06000355,87488,,4.8,,,7.25,,,6.75,,
06000356,88005,,3.6,2.2,,6.75,6.75,N1,7.5,9.25,
06000358,87546,,,,,5.75,6.5,,7.75,,
06000357,88006,,,,,6.75,9.5,,9.5,,
06000359,83552,,4.6,,,5,5,,6,,
06000360,87547,,2.4,2.2,,4.75,7.25,N1,8,7.75,
06000361,82565,,4.8,,,4.75,5.75,,5.5,,
06000363,87548,,3.2,3.6,,3.75,6.25,N1,6,6,
06000362,87489,,3,2.8,,3.5,6,N1,7.25,7.5,
06000364,87958,,3.2,2.8,,4.5,6,N1,5.25,7.75,
06000365,87490,,4.2,3.2,,5,7.75,N1,7.75,7,
06000366,87549,,5,2.6,,5.75,8.25,N1,8,7.75,
06000367,87959,,4.2,3.4,,5,4.25,N1,6.5,7.75,
06000368,87491,,5.4,1.4,,5.5,7,N1,6.25,8.5,
06000369,82566,,3,2.6,,3,4.75,N1,4.75,4.5,
06000370,88007,,6,,,4.75,6,,5.25,,
