Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
07000188,650252,5,7,3.6,6.5,7,,N1,,,6
07000194,650775,,,,,5.25,5.75,,4,,
07000190,650774,,8,7,,8.25,7.5,N1,6.75,9.5,
07000192,650280,6,7.8,4.8,7.5,6.75,,N1,,,7
07000193,651651,,7.6,7.2,,7.25,,N1,6.75,,
07000195,650253,,5.6,7.6,,8.25,6.75,N1,5.25,7.75,
07000196,650281,7.25,8.8,8,8.25,6.5,,N1,,,9.25
07000197,650283,7.25,9,6.2,7,6.5,,N1,,,7.75
07000198,650776,,,,,5,7.75,,9,,
07000201,650254,5.25,7.2,6.4,4.5,4.75,,N1,,,6
07000202,650285,5.75,7.6,7.8,4.25,6.5,,N1,,,8.5
07000200,650284,7.25,8.6,7.2,7.5,7,,N1,,,8.75
07000203,650288,8,8,5.2,9.5,5.5,,N1,,,3.75
07000199,646102,,7.6,8.6,,,,N1,,,8.75
07000204,646103,,,,,4,8.5,,6.5,,
07000205,650255,,7,5.4,,6,7.5,N1,8.75,8.25,
07000206,651226,5.25,6.2,6.6,4.25,3.75,,N1,,,6.5
07000207,650777,,7.4,4.2,,6,8.75,N1,9.25,9.75,
07000208,646091,,5.4,4.8,,5.25,7.75,N1,7.5,7.75,
07000209,650289,9.5,8.8,8,9.75,5.75,,N1,,,4.75
07000210,650256,,5.4,3.6,,6.75,5.5,N1,4.75,6.5,
07000211,650290,9,8.8,4.2,9.25,7.25,,N1,,,5.5
07000213,646093,,,,,7.5,9.25,,9.75,,
07000214,650778,,2.4,3.2,,7,5.75,N1,3.25,3.5,
07000212,646092,,,,,8.25,9.25,,9,,
07000215,651652,,7.4,4.8,,7.5,9.25,N1,7.5,9.25,
07000216,651675,,5,3.4,,5.5,4.5,N1,5.25,7.5,
07000217,651676,,,,,6.5,9,,8.5,,
07000218,650257,6.5,8.6,5.2,8,6.75,,N1,,,7.75
07000219,651677,,7.6,9,,8.5,8.25,N1,7.25,9.5,
07000220,645659,,6.4,4.4,,9,9.5,N1,9,7.5,
07000221,650286,6.5,8.6,6.6,3.75,7.25,,N1,,,7
07000224,651673,,4,2.6,,8.25,7.5,N1,8.25,7.5,
07000222,650258,7,9.2,8.8,8.75,6.5,,N1,,,4.75
07000223,645660,6.75,8.6,8.4,5.5,8,,N1,,,8
07000225,651678,,5,3,,9,9.5,N1,8.25,9.25,
07000226,650259,,7,5.2,,9,8.5,N1,6.25,8.25,
07000228,651679,,6.4,3.4,,8.5,7,N1,6.25,7.75,
07000227,650282,5.5,5.8,7.2,3.5,7,,N1,,,6
07000229,651239,,7.4,9.2,,8.5,7.75,N1,7.25,8.5,
07000230,650779,,5.4,3.2,,6.5,6.75,N1,5.75,6.75,
07000234,650287,4,8.6,3.6,7.75,7.75,,N1,,,7.25
07000231,650260,,4.4,5.2,,9,9.5,N1,9,9.25,
07000233,651674,,5.8,4.2,,8,8,N1,7,8.25,
07000235,650780,,5.6,3.8,,8,9,N1,8.25,7.75,
07000237,650291,8.5,7.8,,9.25,,,,,,
07000236,650261,,6,3.2,,7.75,8.5,N1,8.75,8,
07000238,651240,5.25,6.2,4.2,3.25,7.25,,N1,,,5.25
07000239,650292,5.75,6.6,5.2,5.75,7.5,,N1,,,7
07000241,645719,,,,,4,6.25,,6.25,,
07000243,650293,7.75,7.8,4.6,7,7,,N1,,,7.25
07000244,650781,,6.8,3.8,,7.5,8.25,N1,7,8,
07000242,651241,,7,8.8,,8,6.5,N1,6.5,8.5,
07000240,650262,,7.2,5,,7,6.75,N1,6.5,7.25,
07000245,651680,,,,,5.75,7,,5.5,,
07000246,651242,,4.2,2.2,,5.75,5.75,N1,5.25,6.5,
07000247,645720,5.75,8.2,4,8,5.5,,N1,,,8.75
07000248,650782,,,,,6.5,5.75,,3.5,,
07000249,651681,,6.6,5.4,,7.75,9,N1,8.5,9.25,
07000250,646077,,,,,6,9.5,,9.5,,
07000253,651683,,5,4.2,,6.5,6.25,N1,7.25,7,
07000251,650294,8.5,8.2,9.4,7.25,7.75,,N1,,,8
07000252,650783,,,,,6.5,8.5,,8.75,,
07000255,651684,,,,,8.5,10,,9.75,,
07000254,650263,,3.4,4.4,,6.75,6.25,N1,6.25,7.25,
07000258,651243,,8,3.2,,8.75,9.25,N1,9,8.75,
07000257,651686,,5.2,4.8,,8.25,8.25,N1,5.75,7.5,
07000256,650784,,6.8,5.2,,6.75,7.5,N1,6.5,8.75,
07000259,646104,,7.4,8,,8.25,6.25,N1,7.25,8.75,
07000260,650264,,7.8,7.8,,7.5,7.75,N1,6.75,8.5,
07000261,651685,,7.4,4.4,,7,8,N1,5,8,
07000262,646105,,8.2,,,9.25,7.75,,7,9.25,
07000265,646106,,6.4,5,,8.5,7.75,N1,5.75,7.75,
07000264,650265,,5.4,3.8,,8.75,7.75,N1,6.25,7,
07000263,651682,,8.2,8.6,,9.25,8.5,N1,8.75,9.25,
07000266,650295,5.75,7.2,6,4.25,7.75,,N1,,,6.5
07000267,650299,4.5,9.2,4.6,8,4.25,,N1,,,7.75
07000268,650266,8.25,8.2,6.8,9.25,5.5,,N1,,,4
07000269,650296,6.25,7.8,9.2,4.25,7.25,,N1,,,8.5
07000271,651154,,8.4,5.4,,7.75,7.25,N1,5,7.25,
07000272,646148,,,,,7.75,9.25,,8.5,,
07000270,650341,6,8.6,3.2,7.75,5.25,,N1,,,8
07000273,650297,6.25,8,8.4,4.25,7.25,,N1,,,8.25
07000274,650267,6.5,9,7.4,5.25,7.25,,N1,,,8.5
07000275,650298,4,8.2,7.4,9,5.5,,N1,,,9
07000277,650268,,5.4,3.2,,7,5,N1,5,6.5,
07000276,651687,,4.4,4,,6.5,5.75,N1,6.75,6.75,
07000278,645386,,,,,7.75,9.5,,8.5,,
07000279,651688,,7.4,,,7.75,8,,9,,
07000280,645387,,5.6,4.4,,7.25,6.25,N1,5.5,7.25,
07000282,651244,5.25,8.2,3.4,6.25,6.25,,N1,,,6.5
07000281,651155,,,,,5.75,7.25,,5.75,7.5,
07000283,650269,,8,6.8,,7,7,N1,6.5,7,
07000284,646140,,,,,5.5,7.25,,7.75,,
07000287,650300,6.75,7.2,6.6,9,7.25,,N1,,,8.25
07000285,651156,,,,,6.25,7.5,,4.75,,
07000286,646141,,,,,6,7.5,,6.5,,
07000288,650301,7,8.2,6.2,6.25,6.75,,N1,,,7.75
07000289,651157,,6.6,1.4,,4.5,6,N1,6.25,7.25,
07000290,650342,7.25,8.6,8.4,4.5,5.75,,N1,,,9
07000292,651245,,6.6,5.6,,7.25,6.75,N1,8.25,8.75,
07000291,650270,7.25,8,8.2,6.5,5.25,,N1,,,7.75
07000294,651689,,3.6,3.2,,7.75,7.5,N1,6.25,7.25,
07000293,651158,,,4.8,,8.5,9.25,N1,9.5,,
07000297,651159,6.5,7.8,7.8,4,8,,N1,,,8
07000295,646142,,5.4,4.6,,9,9.25,N1,8,9.25,
07000296,650271,,4.4,4.8,,7.25,7,N1,7,7.25,
07000298,651690,,7,7,,8.25,6.25,N1,7.25,7.75,
07000299,650302,6.25,8.2,7.8,7.25,7.5,,N1,,,8.75
07000300,650272,7.25,8.4,8,4.5,6,,N1,,,8.25
07000301,650343,9,8.2,7.2,9.5,6.5,,N1,,,6.25
07000304,650344,6.75,8.6,6,5.25,8.5,,N1,,,7.5
07000303,650684,7.25,8,6.4,8,8.25,,N1,,,8.25
07000302,645388,,7.8,8.4,,8,7.5,N1,8,8.75,
07000306,650686,7.75,8.4,9,9.75,8.75,,N1,,,6.5
07000305,650273,,8.8,8.8,,9,9,N1,7.25,8.5,
07000307,645389,,5.8,4.2,,6,5.25,N1,4.5,5.5,
07000309,650274,8.25,8.6,3.2,9,5.25,,N1,,,5.75
07000308,645393,,6.8,5.4,,7.5,6.5,N1,7.75,8.25,
07000310,651246,,5.6,5.8,,8,7.75,N1,8.25,7,
07000311,645394,,7.4,9.2,,7.5,8.5,N1,7.75,9.5,
07000312,646150,,8.4,,,,,,,,
07000313,646151,,6,8.8,,8.5,7.75,N1,8,8.75,
07000315,645390,,5,4.6,,7,7.5,N1,5.75,7.5,
07000314,650315,7.25,7.8,4.2,9.25,7.75,,N1,,,4
07000316,646149,,7,6.4,,8.75,10,N1,9.5,9.5,
07000317,650316,,6.2,3.8,,8.5,7.75,N1,6.75,8.5,
07000318,651160,,6.6,,,8.5,7.5,,5.75,7.25,
07000319,650687,6.5,8,9.2,6.75,7.25,,N1,,,8.75
07000320,650317,8,8.6,5.2,8,7.25,,N1,,,5.25
07000321,645395,,7.6,4.6,,6.75,8.25,N1,8.75,8.75,
07000322,651161,,4,3.4,,3.5,6.5,N1,4.25,5.75,
07000326,645667,,,,,3.75,8,,6.75,,
07000323,650318,,3.8,2.4,,6.75,4.5,N1,5,6.5,
07000329,650320,,6.4,6.2,,7.5,9,N1,7.5,8.5,
07000325,650319,5,7.4,5.8,5.5,5.75,,N1,,,6.5
07000324,645666,,6,4,,7.5,6.5,N1,7.5,8.25,
07000327,650345,6.75,9,8,4.75,5.25,,N1,,,7.75
07000328,645391,,5.8,5.6,,7.75,7.5,N1,6.25,7.75,
07000330,645392,,5.2,5.6,,9,7,N1,6.25,8.5,
07000331,650346,8.25,6.4,4.4,8.25,8.25,,N1,,,4.5
07000332,650321,6.75,8.2,5.2,8.5,9,,N1,,,9.25
07000335,650688,6.25,8.6,8,5.75,7,,N1,,,8.5
07000337,650323,6.25,7.6,7.6,8.25,5,,N1,,,3.75
07000334,650322,,7.6,7.6,,7.75,7.75,N1,6.5,8.75,
07000333,651162,,6.2,4.6,,8.25,6.25,N1,5.5,7.5,
07000336,645668,,7,5.2,,,,N1,,,5.75
07000339,645669,,6.4,6.2,,6.75,8.5,N1,8.5,8.5,
07000338,651163,,,,,6,8.5,,8,,
07000340,650685,7,8.8,6.8,9.25,6.75,,N1,,,7.75
07000341,650324,5.75,8.2,7.6,3.5,7,,N1,,,7.5
07000342,645396,,6,2.2,,6.25,6.25,N1,6.25,6.5,
07000343,649344,,5.2,4.4,,7,8,N1,6,6.25,
07000344,650325,,3.8,4.6,,8.25,8.75,N1,9.25,7.5,
07000345,645670,,,,,2.75,7.25,,6.5,,
07000347,645400,,,,,6.5,8.75,,8,,
07000346,650682,5.75,8.2,4.2,8.75,6,,N1,,,8.25
07000348,650683,4.25,8.6,3.6,8.25,6.75,,N1,,,6.75
07000349,650689,,8.6,8.6,,,,N1,,,8.75
07000351,649345,,,,,6,9.75,,9.25,8.5,
07000350,650326,,4.2,3.2,,8.25,7.5,N1,6.75,9,
07000352,645671,5.5,8.4,8.2,8.25,8,,N1,,,3.75
07000353,650690,5.75,8.2,6,3.75,6.5,,N1,,,8
07000355,650691,5.25,7.4,5.4,5,6.25,,N1,,,8.75
07000354,645672,,,,,9.25,9.5,,9.75,,
07000358,650327,,7.4,5.4,,6.75,7.75,N1,5,7.25,
07000357,650695,6,6.8,4.6,6.5,6.75,,N1,,,6.75
07000356,645397,,,,,4.75,6.25,,6.5,,
07000359,651164,,,,,6.25,9.75,,8.5,,
07000360,645673,,,,,5.5,7,,7.75,,
07000361,651247,,4.2,3.6,,6,5.75,N1,5.25,5.5,
07000362,650696,5.5,7.2,5,6.75,5.25,,N1,,,6.5
07000363,645398,,,,,3.75,6.5,,7,,
07000367,651166,7,7.8,3.2,4.75,6.25,,N1,,,7.5
07000364,651165,,,,,4,8.75,,8.5,,
07000365,645674,,5.2,5.2,,4.5,6,N1,6.75,6.75,
07000366,649346,,6.2,5.4,,8.75,8.5,N1,7.75,7.75,
07000369,645399,,,,,5,7.5,,6.5,,
07000368,645679,,,,,3.5,7,,6.5,,
07000371,650692,6.25,8.2,,6,7.5,,,,,7.5
07000370,649343,,7.2,3.4,,9,9,N1,9.5,7.5,
07000372,650328,4.75,7.8,7.8,6.25,7.5,,N1,,,2.75
07000375,645675,,5.8,4.6,,6.25,6.25,N1,7.5,7.75,
07000374,650693,,7.2,,6.25,,,,,,5
07000373,649356,,6.4,4.8,,7,8.75,N1,8.25,7.75,
07000377,650697,5.25,6.6,5.8,7,6,,N1,,,5.5
07000376,649347,,,,,5.75,9,,8.5,,
07000378,649348,,,,,7.75,10,,9.5,,
07000379,650329,6.5,6.8,8.6,4,5.5,,N1,,,8.25
07000380,646120,6.25,8.4,9.4,4.25,6.25,,N1,,,9
07000381,649357,,6.8,6.6,,7,8.25,N1,8.5,8.25,
07000382,650698,7,7.6,6,6.75,6.5,,N1,,,5.25
