Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
08000149,692686,,4.6,3.6,,6,7,N1,6.75,7,
08000147,807052,,4.8,3.4,,8,9.5,N1,9.25,9.5,
08000148,693096,,4.4,,,5.5,7,,5.75,,
08000150,693571,,6.6,,,4.5,8,,6,,
08000151,693097,,4.6,4,,6.25,8.5,N1,7.25,8.5,
08000152,693098,,4.4,,,6,7.25,,6.5,,
08000153,693099,,6.2,3.8,,7,6.75,N1,6.5,8.75,
08000154,692687,,8,4.4,,7,9.75,N1,9,9,
08000156,693564,8,8,6.8,7.75,5.75,,N1,,,4.75
08000155,806196,,7.4,6.4,,7.25,9.75,N1,9,9.75,
08000157,692688,,7.2,6.8,,8.25,9,N1,8.25,9.25,
08000159,687789,6.75,7.4,4.8,3.75,7.25,,N1,,,7
08000158,693100,,3.8,,,4.75,6,,4,,
08000160,693565,,2.6,,,4.5,7.25,,6.5,,
08000161,693575,,8,3.6,,8,8,N1,7,8.75,
08000163,692689,7.75,8.4,8,7,4.5,,N1,,,8.25
08000162,693101,7.75,7.8,7,5.75,7.5,,N1,,,8.25
08000164,693566,6.25,7.4,6,3.75,5,,N1,,,6.5
08000165,693577,,3.4,,,4.25,6,,5,,
08000166,693102,,5.4,3.2,,4,5.75,N1,3.75,6.75,
08000170,693103,,7.4,4.6,,6.5,8.25,N1,7.25,9.5,
08000168,692690,7,7.4,5,6.25,7.25,,N1,,,4.5
08000167,693576,,6.6,3.4,,7,6.75,N1,7.5,7.75,
08000169,693578,,5.6,4.8,,6.5,8.75,N1,8.75,9.25,
08000172,693567,,5,,,5.75,8,,5.25,,
08000171,687792,7.25,7.8,5.6,2.5,7.25,,N1,,,4.75
08000173,692691,,7.8,3.6,,8.75,9.5,N1,9.5,9.5,
08000174,693104,,7,8.8,,9.5,7.75,N1,7.5,8.5,
08000175,806247,5.5,7.2,3.8,5,7,,N1,,,5
08000176,693568,6.75,8.6,7.4,6.25,8.75,,N1,,,5.5
08000178,687791,7.25,8.4,6.8,6.5,6.25,,N1,,,7.75
08000179,693105,,5.2,8,,7.5,8.75,N1,8.5,9,
08000180,693569,,7.2,7.6,,7.75,7.5,N1,7.5,8.75,
08000177,692692,,6.2,4.8,,8,7.75,N1,8.5,8,
08000181,692693,8.75,7.6,5,7,8.25,,N1,,,8.75
08000183,693106,,7,5.6,,8.5,8,N1,8.25,8.5,
08000182,693581,,5.8,4,,7.5,9.5,N1,7.5,9.25,
08000184,693570,,5.2,4.2,,9,6.5,N1,5.5,8.5,
08000185,692694,7,6.4,5.2,6.5,8,,N1,,,5.75
08000186,693579,,5.8,3.6,,7,7.75,N1,6.25,8.75,
08000187,693107,,6,4,,6.5,9,N1,8.5,9.25,
08000191,693108,7,8.6,5.8,9,7.5,,N1,,,8.25
08000188,806602,,4.8,,,6,7.25,,6.5,,
08000192,693582,,8.2,8.4,,9.5,9,N1,8.75,9.5,
08000194,692696,,6,4.2,,7.5,7.5,N1,6.5,8.75,
08000189,693580,,6.6,5.6,,9.25,8.75,N1,9.25,9.25,
08000190,692695,5,8,8,3.5,6.25,,N1,,,8.25
08000193,693915,,6.8,7,,6.25,9.5,N1,9.75,9.5,
08000195,693109,,6.4,5.2,,7,7.75,N1,7,8.75,
08000196,806197,7.5,8.2,5.4,7.75,7.25,,N1,,,7.25
08000198,693110,,4.4,4.4,,7.5,7.25,N1,3.75,7.75,
08000200,693917,,4.6,,,5.25,6.75,,6.25,,
08000199,693916,,6,2.4,,5.5,8.5,N1,4.75,8.5,
08000201,692697,5,7.8,6.4,2.5,6.75,,N1,,,7
08000197,693914,,6,4.4,,7.25,8,N1,5.75,8.25,
08000205,693112,7.25,8.2,6,7.25,6.25,,N1,,,7.5
08000203,806249,,6,4.8,,9,8.5,N1,8,8.75,
08000202,693111,,6.6,6.4,,9.25,10,N1,9.25,9.5,
08000204,692698,,7.2,6.2,,8.75,9.25,N1,8.75,9.75,
08000206,693918,,6.2,6,,6.5,8,N1,6.75,9.25,
08000207,687793,5.5,8.6,7.6,5,7.25,,N1,,,5.75
08000208,806589,,3,,,4.25,8.25,,5,,
08000210,693919,,4.4,5,,5.5,8.25,N1,8,8.75,
08000212,693059,7.25,8,7.2,6.25,8.5,,N1,,,7.75
08000209,693113,,5.8,5.8,,6.5,7,N1,8.25,7.75,
08000214,693920,,7.6,6.8,,8.5,9.75,N1,9.25,9.75,
08000213,806590,,6.6,3,,9,9.25,N1,7,7.75,
08000211,693982,,7,4.2,,9,7,N1,7.5,9,
08000216,806603,,7.2,8.4,,8.5,7.5,N1,8,8.75,
08000217,693060,7.25,7.6,4.6,7.5,8.75,,N1,,,5.25
08000218,693980,,7.6,4,,7.5,8,N1,8.25,10,
08000219,693921,,7.4,4.6,,8.75,9,N1,7.75,9,
08000220,693983,,6.4,7.4,,8.25,9.25,N1,9,9.75,
08000221,693061,7.5,7.8,5.8,7.75,8.75,,N1,,,7.75
08000223,693922,,5.2,3.8,,8.25,7.5,N1,7.25,9.25,
08000222,687794,9.25,9.2,8,6.25,9.25,,N1,,,6.25
08000224,687796,7.75,8,7.6,4.5,8.25,,N1,,,7.75
08000225,693062,,7.2,3.6,,8,7.5,N1,6.25,8.75,
08000227,693923,,6.8,4.4,,7.75,8.75,N1,9,9,
08000226,693981,,5.4,4.6,,9,9,N1,6.75,8.75,
08000228,806626,,6.6,3.6,,8.17,6.75,N1,7.5,8,
08000229,693063,7,8.4,5.4,4.5,7.75,,N1,,,7.5
08000230,693984,,4.8,,,5,8,,6.25,,
08000231,693924,,6,4.4,,9,9.5,N1,9.75,9.25,
08000232,806639,,6.8,5.2,,8,8.5,N1,8.5,9.5,
08000233,693114,,8.4,6.2,,9,9.25,N1,9.75,9.25,
08000234,693064,6.5,8.2,3.6,8,6.5,,N1,,,7.5
08000235,693925,,6.4,3,,6.25,8.5,N1,7.75,9.25,
08000236,687795,7,7.8,7,7.5,6.25,,N1,,,6.5
08000237,693987,,6.2,4.4,,6.5,7.25,N1,6,8.25,
08000238,693065,,6.2,3.8,,6,7.25,N1,7.5,9,
08000239,693926,,6.2,4.6,,9,7.75,N1,8,8.5,
08000240,687797,7.5,8.2,4.4,8.75,6.5,,N1,,,4.25
08000241,693115,,7,4.2,,8,7.75,N1,9.25,9.5,
08000242,693066,,6.2,4,,8.5,7,N1,8,9,
08000244,693985,,7.2,5.4,,9,9.25,N1,8.75,9.75,
08000243,806655,,7.2,4.6,,7.25,7,N1,5.75,7,
08000245,693116,,7,3,,7.75,8.25,N1,7,8.75,
08000246,693988,,6.4,5.4,,8.25,8,N1,7.75,8.75,
08000247,693067,,5.2,4.6,,8.5,8,N1,8.5,8.75,
08000248,693986,,6,3.8,,8.75,6.25,N1,7,8.5,
08000249,693117,,6.6,7,,9,7.25,N1,6.25,8.75,
08000250,693068,,6,5,,8.5,7.25,N1,6.5,9.5,
08000252,693069,,5.4,3.6,,4.5,5.25,N1,4.25,6,
08000253,693070,,7.4,4.8,,8.75,9.5,N1,8.5,9,
08000254,693071,,7.6,5.2,,7.5,5.5,N1,5.75,6.75,
08000255,693072,,6.4,3.2,,6.5,7,N1,7.5,9.25,
08000256,693073,,6.6,3.8,,8,7.75,N1,7.5,9,
