Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
35000243,870884,,7,4.6,,7.75,6.25,N1,5.5,7.25,
35000244,936805,,5,,,6.75,4.5,,5,,
35000250,867501,4,8.4,3.8,7.25,8.5,,N1,,,7.25
35000247,855319,4.75,8.2,6.8,8.5,7.6,,N1,,,8.75
35000248,872512,,6.2,4,,8,5.25,N1,5,8.25,
35000249,870887,,4.4,4,,8.75,7.5,N1,6.75,8.25,
35000245,870885,,7.4,4.2,,7,7,N1,3.75,7.25,
35000251,872513,4.25,9.4,3.6,8,6,,N1,,,8.25
35000252,855320,5,8.2,7.8,9.25,7,,N1,,,8.25
35000253,872514,,8,3.8,,6.75,6,N1,3.75,7.25,
35000254,908775,,4.4,,,7,5,,3.25,,
35000256,872515,,7.4,4.4,,9,5.75,N1,4.75,6.75,
35000255,855321,,6.6,5.8,,8,6.25,N1,6.25,6,
35000261,872517,,8.4,4.8,,9.25,7.25,N1,6.5,8,
35000262,867503,6.25,7.2,4.8,3.5,8,,N1,,,7.75
35000260,867502,6.5,7.6,6.6,7.25,8,,N1,,,5
35000259,872516,,6.8,5.2,,7.75,5.75,N1,6.5,6.75,
35000258,908776,5.5,6,3.6,6.25,6,,N1,,,4.25
35000257,869179,6.5,6.8,4.2,6.25,7.5,,N1,,,5.5
35000264,872518,,6.6,6,,8.5,7.75,N1,6,8.5,
35000263,855322,,5.8,4,,8.5,7.5,N1,7.75,8,
35000265,869180,8,7.4,4.6,8.25,7.5,,N1,,,4.75
35000267,867504,4.5,8,5.6,8.5,7,,N1,,,8
35000269,912307,,3.6,4.6,,7.5,6.75,N1,8.5,8.25,
35000266,912262,7.25,9.4,9,9.25,8.5,,N1,,,7
35000273,872520,4.5,7.4,4,5,7.25,,N1,,,6.25
35000271,912308,6.5,7.6,5.2,7.75,6.75,,N1,,,8
35000268,872519,4.75,7.8,4.6,7,7.5,,N1,,,7.5
35000272,867506,5,6.2,5.6,3.75,6.75,,N1,,,5.5
35000270,867505,,5.6,3.8,,8.75,6.5,N1,7,8.5,
35000274,869181,5,8.2,8.6,3,7,,N1,,,8.25
35000275,870888,,3.8,,,7.25,6.25,,4,,
35000276,855323,,7,5.4,,7,7.25,N1,7.25,7.5,
35000278,867507,6.25,7.8,4.4,8,6.75,,N1,,,7
35000277,870891,,4,4.2,,8,7.5,N1,5.25,6.75,
35000282,870889,,7,8,,8.1,6,N1,6.5,8.75,
35000280,855324,,8.2,8,,9.25,7.25,N1,7.75,9,
35000281,872521,,6.8,5.4,,9,6,N1,6.5,7.75,
35000284,869187,4.75,8,5,6.25,7.75,,N1,,,5.5
35000279,915825,7,8.2,7.4,9.25,8.75,,N1,,,8.5
35000283,855325,,7.2,7,,9.25,7.75,N1,7.75,8.25,
35000285,926188,,6.4,5.6,,9.25,7.25,N1,6,8.5,
35000287,867508,,7.6,6.2,,8.25,9,N1,9.25,9.25,
35000286,872522,3.25,5.8,,1.5,6,,,,,3.25
35000288,917523,,6.4,,,6.25,3.5,,4.25,,
35000289,872523,5.5,7.4,6.2,7.75,7.25,,N1,,,6.75
35000290,917524,3.75,6.4,5.4,6.25,6.5,,N1,,,6.5
35000291,855326,8.75,7.6,6.2,7.5,7,,N1,,,5
35000292,870886,,6.6,6.2,,8.75,8.75,N1,7.5,7.5,
35000297,869185,4.5,7.4,4.8,7,8,,N1,,,8.25
35000296,870892,,6.6,4.8,,7,7.5,N1,5.5,7.5,
35000294,872524,5.25,7.2,4.6,8,8.5,,N1,,,5.25
35000293,870890,,7.2,5,,8,8.25,N1,5.5,8.5,
35000295,855327,5.5,7.6,7.8,7.75,5,,N1,,,7
35000298,926189,6.5,8,9.2,10,7.75,,N1,,,5.75
35000299,855328,,4.4,3.6,,6.25,7.5,N1,5,6.25,
35000300,872525,6.25,7.4,4.2,8.25,8.5,,N1,,,8.5
35000301,870893,,7.8,6.2,,8,4.75,N1,5,7.5,
35000302,933229,,6,8.2,,8,5.5,N1,5.5,7.25,
35000303,855329,,5,5.2,,8.5,6.25,N1,6.25,7.75,
35000305,872526,6.75,8.2,8,3.5,8.75,,N1,,,6
35000306,914063,,5,4.8,,7.5,6,N1,4.25,8,
35000307,855330,,8,6.6,,8.25,7.5,N1,5.75,8,
35000304,870898,,7.2,7,,8.75,8,N1,7.5,8.5,
35000309,926190,,7,6,,8.5,6.75,N1,5.75,8.75,
35000308,872527,7.25,7.4,4,7.75,6,,N1,,,7.5
35000310,869182,5.75,7.8,7.2,8,8,,N1,,,8.25
35000311,855331,,5.6,6,,7.5,4.75,N1,3,6.25,
35000312,931551,,6.6,,,5.58,5.5,,4.75,,
35000316,929769,,7,7.2,,9.25,7.25,N1,4.25,7.5,
35000313,872528,7,8.2,7.6,6.5,9,,N1,,,8.25
35000314,870894,,5,,,5.5,5.75,,2.75,,
35000315,855332,8.25,8,6.8,9.5,8,,N1,,,7
35000318,870899,,7,5.6,,8.25,5.75,N1,6.5,6.5,
35000319,870895,,5,,,4,5.25,,3.25,,
35000317,872529,,7.6,5.2,,6.25,6.75,N1,5.25,7.5,
35000320,872530,,4.8,,,5.25,5,,4.75,,
35000321,855333,,6.2,5.2,,7,5.5,N1,6.25,7.75,
35000322,869188,4.75,8.4,6,9,8.5,,N1,,,7
35000324,933257,,6.6,5.6,,7.75,6.5,N1,5.75,7.25,
35000325,872531,,4.6,5.4,,6.75,7.5,N1,6.25,7.5,
35000323,915826,5.5,7,5.8,7.5,8,,N1,,,6.75
35000326,870896,,4.4,3.4,,8.75,7,N1,4.5,7.25,
35000327,869183,5,8.4,7.6,6.25,8,,N1,,,8.5
35000328,870897,,7,4.4,,9,5.5,N1,6.25,7.25,
35000331,917525,4.25,7.4,5.4,6.25,6.25,,N1,,,5.5
35000329,855334,,8.2,7.6,,8.5,6.75,N1,5.25,7.25,
35000332,917526,,5.8,,,6.5,6.5,,5,,
35000330,872532,,7.4,4.8,,7.25,5.75,N1,5.5,7.25,
35000334,869186,5.75,8.2,4.6,8,7,,N1,,,7.25
35000336,867509,,7.4,6,,7.75,7.5,N1,5.25,8.5,
35000333,872533,,3.2,,,5.75,3.75,,4.5,,
35000337,869184,3.75,7.2,4.8,6.25,7.5,,N1,,,6.25
35000335,855365,,6.6,4,,4.6,6.25,N1,5.75,7.25,
35000338,872534,,6,5.4,,7,7,N1,5.75,7.75,
35000339,867510,5.75,6.8,3.2,8,7.75,,N1,,,7.5
35000341,917573,,5.2,,,6.75,6.75,,6.5,,
35000342,917574,5.25,7.4,5.4,6.5,4.75,,N1,,,6.5
35000340,855366,,4.8,,,4,6.25,,5,,
35000343,872535,5.75,8.6,6,8.5,6.5,,N1,,,7.75
35000344,870900,,3.4,,,2.75,5,,3.25,,
35000345,869194,5,6,4,5.25,4.5,,N1,,,3.25
35000346,872536,,8,5.8,,6.75,8.5,N1,8.75,9.5,
35000347,855367,,6.2,6.2,,6.75,6.75,N1,4.75,6.75,
35000352,867511,5.5,7.6,5.2,4,8,,N1,,,7.25
35000348,870903,,8.2,7.8,,8.5,7.5,N1,7,8.25,
35000350,869189,5,5.4,3.8,5.25,9,,N1,,,5.25
35000351,872537,8.25,8.2,6,8.75,8,,N1,,,9
35000353,936743,,4.6,,,7,5.5,,4,,
35000354,870901,,5,,,5.25,4,,6,,
35000349,933258,4.75,7.8,4.2,6.75,6.5,,N1,,,6.5
35000355,855368,,6.2,4.4,,7.25,7,N1,6,7.25,
35000356,872538,7.25,9.2,4.8,8.5,7.5,,N1,,,8.5
35000357,867512,,7,4.6,,8.75,7.5,N1,5,6.25,
35000358,936744,5.25,7.6,7.8,7.5,7.75,,N1,,,5.5
35000360,869190,6.75,8.2,5,7,6.5,,N1,,,6.5
35000363,855369,4.25,7.6,5.2,8.25,7,,N1,,,7.25
35000362,870902,,3.2,4.6,,6,6.75,N1,4.5,7,
35000364,872540,,4,4.4,,5.5,6,N1,5,7.25,
35000366,936807,,8,4.8,,8,7.25,N1,6.75,8,
35000359,872539,,5,3.6,,7.75,6.75,N1,6.25,6.75,
35000361,936806,,4.6,,,6.25,4.75,,4.5,,
35000365,870904,,8,8.8,,8.75,7.75,N1,6.5,9,
35000367,872616,5.75,6.4,5,4.25,4.75,,N1,,,5.75
35000368,931552,,5,,,5,4.75,,4.5,,
35000369,855370,,6.4,,,4.75,4,,5.25,,
35000370,872617,,5.2,8.8,,8.5,8,N1,8.5,9.25,
35000371,869191,5.5,6,4.2,7,7,,N1,,,6.25
35000372,869192,5,8.4,,7,5.5,,,,,5.75
