Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
54011782,557390,,5,5.6,,8.5,6.75,N1,8,8.25,
54011762,557382,,7.4,4.4,,8,7.25,N1,6,8.75,
54011784,557827,6.75,7.6,5.4,5.5,8.75,,N1,,,5.5
54011781,557394,,6.4,4,,6.75,8,N1,4.5,8.25,
54011783,557395,,4.8,5.8,,8.25,7.75,N1,6.75,8.5,
54011785,550848,6.5,7.2,4.8,5.75,8.25,,N1,,,7.25
54011774,561358,6.25,7.4,5,7.75,7.75,,N1,,,6.5
54011786,550849,,8,4,,8,7.75,N1,6.5,8.5,
54011777,560435,7.5,6.6,4.2,5,7.5,,N1,,,4.75
54011788,557402,,6.8,4,,8.5,7.5,N1,5,9.5,
54011787,557379,,6,3.8,,8,6.25,N1,5.5,7.25,
54011789,561359,8,6.2,5.6,7.75,8.5,,N1,,,6.5
54011790,557403,,6,3.4,,8.25,4.5,N1,5.25,7.25,
54011691,556527,,5.4,4.2,,8.75,6.5,N1,7,7.5,
54011776,557826,8.5,8,4.2,7.25,8.5,,N1,,,7
54011791,550912,7.5,7.8,8,7.25,9.5,,N1,,,8
54011793,561356,7,6.8,3.6,7.75,8.5,,N1,,,6.5
54011792,558649,7.5,8.2,4.6,7.25,7.5,,N1,,,7
54011794,557396,,2.8,3.6,,8.25,6.5,N1,6.75,6.75,
54011795,557404,,7,8,,8.75,8.5,N1,8.75,9.75,
54011798,555153,,3.8,2.2,,8,7.25,N1,5.5,8.25,
54011797,557405,,6,3.8,,7.75,6.75,N1,7.25,8,
54011796,560870,,5.6,4,,7.5,7.25,N1,5.25,8.5,
54011801,557870,,6,5.8,,8,7.25,N1,7,8.5,
54011799,557397,,4.8,3.8,,7,7,N1,4.75,9.5,
54011803,557871,,4.4,5,,5.5,5.5,N1,4.5,8,
54011806,560871,,5.6,3.2,,7.25,5.75,N1,4.5,7.25,
54011808,557399,,4.4,3.8,,6.75,5.25,N1,3.25,4.75,
54011800,557869,,4.6,2,,7.5,6.75,N1,5.5,7.5,
54011811,557400,,6.6,6,,9,7.75,N1,7.25,9.5,
54011804,558651,7,7.2,5.4,7.5,8,,N1,,,8.25
54011810,558203,,6,6.4,,8.5,8.5,N1,6.25,9.25,
54011809,558202,,7,4,,8.75,7.5,N1,9.25,8.75,
54011813,558205,,4.4,4,,8,5.75,N1,5.5,6.75,
54011812,558204,,6.4,4.4,,8.5,7.25,N1,7.75,8.5,
54011805,557398,,6.2,3.6,,7.25,5.75,N1,6.25,9,
54011807,558201,,4.8,3.4,,8.5,8.5,N1,8.5,9.25,
54011814,552141,,5.6,4.4,,8,8,N1,7.25,7,
54011815,558652,7.75,7.8,3,6,8.25,,N1,,,7.5
54011771,557385,,5.4,3,,7.5,6.75,N1,5.25,7.75,
54011816,557401,,6.4,5,,8.75,7.75,N1,7.25,9.25,
54011817,552142,,5.8,2.4,,7.25,6.75,N1,6.25,8.25,
54011818,558213,,6.8,5,,8,7,N1,5.5,8,
54011802,558650,,7,4.2,,6.75,7.25,N1,6.75,8.5,
54011821,558214,,6.8,4.4,,8.25,8,N1,6,9,
54011819,558206,,6.6,5.4,,7.5,7,N1,6.5,8.25,
54011820,558207,,6,5.2,,7.5,8.5,N1,8,8,
54011822,558653,7,8.6,5.2,7,9.25,,N1,,,7.5
54011826,552978,,4.8,3.2,,8,5.5,N1,6.75,8.5,
54011823,558215,,6,4.4,,9,9,N1,7.25,9.25,
54011827,558208,,5.2,4.6,,9,7.25,N1,7.75,9,
54011830,561357,7.5,7.6,8,6.25,9,,N1,,,6.75
54011832,558217,,7.2,4.4,,8.5,8,N1,8.75,9.5,
54011825,561766,6.5,6.6,5,4.5,8.5,,N1,,,4.5
54011828,558216,,7,5.2,,8.25,7.25,N1,7.25,8.75,
54011831,550854,8,7.4,5.2,6.75,8.25,,N1,,,7.75
54011824,560872,,4.6,2.8,,6.25,7,N1,5.5,8.25,
54011829,562224,,5.8,4.6,,7.75,6.75,N1,7,9.25,
54011833,550855,6.25,7,5.4,7.75,8.75,,N1,,,5.5
54011834,558218,,4.6,5,,8,7.25,N1,7,9.25,
54011835,558654,,7,5.6,,8.5,7,N1,6.25,8.5,
54011836,558209,,7.2,4.6,,9,8.5,N1,7.75,9.75,
54011838,558655,7.5,6.8,4,5.25,8.75,,N1,,,5
54011837,550919,,4.6,5,,7.25,7,N1,5.75,6.75,
54011841,558210,,6.4,4.6,,8,8.25,N1,5.25,7.75,
54011842,558220,,6.2,4.6,,7.25,7.75,N1,5.75,9.5,
54011839,558219,,5.4,3.6,,9.25,8.25,N1,8.25,8.25,
54011840,552192,,6.6,2.8,,9,6.75,N1,4.5,6.5,
54011847,558221,,5,5.4,,6.25,7,N1,6,7.5,
54011848,552979,,8.2,7,,8.25,9,N1,8.75,9,
54011845,561767,7.25,7.6,7.6,7.25,8.25,,N1,,,7
54011843,560873,7.5,8.2,3.6,7,8.25,,N1,,,8
54011850,550920,,6.8,5.4,,7.25,7.75,N1,8,8.5,
54011849,558212,,6.8,5.2,,8.75,7.25,N1,5.75,9.25,
54011844,562225,,7.2,4.8,,8.5,6.75,N1,7,8,
54011846,558211,,5,5.2,,7.75,5.75,N1,5.25,8.25,
54011851,561360,6.5,6.8,4.8,6.75,7.75,,N1,,,4.5
54011854,558705,,6.8,4,,7.25,7.25,N1,7.5,9,
54011853,558222,,3.6,4.2,,8,7,N1,8,9,
54011855,560874,,4.6,4.4,,7.25,6.75,N1,7,9.25,
54011857,558706,,5.6,4.2,,7.25,7.25,N1,6.5,8,
54011856,558223,,4,4.4,,8.5,7,N1,5.25,9.25,
54011852,561769,7.25,8.2,8.4,6.25,8.75,,N1,,,6.5
54011863,552933,,5.8,3.6,,8,7.75,N1,6.25,9,
54011868,560875,,7.4,7.2,,8.25,9,N1,8.75,9.25,
54011859,558656,9,8.2,7.4,7,8.75,,N1,,,6.25
54011858,561770,4.75,7,3.2,7.25,7.5,,N1,,,5
54011862,558657,7.75,7,7,7.5,8.75,,N1,,,7
54011867,558658,6.75,7.8,3.6,7.75,7.75,,N1,,,6.5
54011869,558709,,6.4,4.6,,8.75,7.25,N1,6.75,8.25,
54011860,558707,,5.6,4.6,,6.5,6.75,N1,5.75,8.5,
54011864,553011,6.25,6.2,6.2,5.75,8.75,,N1,,,6
54011865,558708,,6.4,5,,8.5,7.5,N1,5.75,8.25,
54011866,558225,,6.2,4,,8.25,7,N1,5,8.75,
54011870,558710,,6.6,4,,7,6.75,N1,6.5,7.75,
54011871,551284,,7.2,3.8,,7.5,7.75,N1,5.75,8.75,
54011872,558711,,6,4,,7,6.75,N1,6.5,8.25,
54011861,558224,,4,3.8,,7.75,8.5,N1,6,8.25,
54011873,551285,,6.4,5,,7.5,7.25,N1,7.5,8.75,
54011874,560317,,5.6,4.6,,8.75,9,N1,9.25,9.25,
54011876,558704,,6.6,5,,8.75,7.5,N1,6.25,9,
54011875,551335,,5.6,5.6,,8.75,7.5,N1,5.75,9,
54011881,560876,,6.2,4,,8.25,7.75,N1,5.75,8.75,
54011882,552612,8.25,8,7,6.75,8.75,,N1,,,7.25
54011880,560318,,7.2,5.6,,8.5,8.5,N1,7,8.5,
54011879,558713,,5.6,5.6,,8.75,6.75,N1,5.75,8.25,
54011883,558714,,3,3.2,,6.75,6.75,N1,6.25,9,
54011884,561768,5.75,7.8,4.4,7.75,8,,N1,,,8
54011887,558715,,7.4,4.4,,8.25,8.25,N1,6.5,9,
54011885,560319,,4.8,5,,9.25,7.75,N1,8.5,8.25,
54011878,561773,8.25,7.4,6.2,7.75,8.75,,N1,,,8
54011877,558712,,7,3.6,,8.25,8.25,N1,7.75,9,
54011886,560877,,7.6,5.8,,9,8.25,N1,7.75,9.25,
54011889,558716,,4.6,5.4,,8,6,N1,3.75,7.5,
54011890,551336,,7,6.2,,7.75,6.5,N1,5.75,8.75,
54011891,560321,,6.6,4.2,,7.75,7,N1,5,8.5,
54011895,558660,,6.8,4.4,,7.75,8.25,N1,5.5,8.25,
54011897,560878,7,6.6,4.2,5.5,8.25,,N1,,,6.25
54011892,558659,,6,4.4,,8,6.25,N1,6.5,8.75,
54011894,558717,,4.4,3.2,,7.75,8,N1,4.75,7.5,
54011902,558718,,4.2,3.8,,6.5,7.25,N1,7,7.75,
54011896,560322,7,7.8,3.2,6.5,8.5,,N1,,,7.25
