Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
61000192,466352,,4.4,4.4,,6.25,6.75,N1,5.75,6.75,
61000193,431332,8.5,9,8.2,8.75,7.75,,N1,,,6.25
61000195,466407,7.75,8.2,8.6,6.25,7.25,,N1,,,8
61000196,425614,6,8.2,7.6,5.5,7.5,,N1,,,6.5
61000197,426470,,5.4,6.6,,6.75,8.75,N1,6.75,8.25,
61000198,426983,6.75,8.2,9.2,7.5,7,,N1,,,9
61000199,431333,8,9,5.6,8.25,7.75,,N1,,,9
61000200,425607,4.75,4.6,4,3,4.5,,N1,,,3.5
61000202,426984,,7.6,7,,7.42,6.75,N1,6.75,8,
61000201,425608,5,7,6.4,4.5,7.25,,N1,,,6.75
61000203,425609,8,7.2,5.4,5.5,7.25,,N1,,,5.75
61000205,462860,4.75,7.8,5.4,8,6.5,,N1,,,7.75
61000204,431334,4,6,7.8,3.75,5.75,,N1,,,5
61000206,425610,9,7.4,3.8,8.5,6.5,,N1,,,2.75
61000208,425615,5.5,5.8,7,6.25,6.25,,N1,,,6.75
61000207,425611,6.25,8.4,5.2,3.25,5.75,,N1,,,7.75
61000209,431335,,3.4,3.6,,7,8,N1,8.25,6.75,
61000210,462914,,7.6,6,,7,8.25,N1,6,8,
61000211,426471,9.25,9,9,9.75,6.75,,N1,,,7.75
61000212,431336,5.75,5.4,9,5.75,6,,N1,,,5.5
61000213,425619,6.25,6.2,5,5,5.75,,N1,,,4.5
61000218,425620,7.75,7.4,6.4,7.5,6.75,,N1,,,4.75
61000216,425616,8.5,8.6,9,9.25,5,,N1,,,7.25
61000214,462861,6.25,8.4,6,8.5,7,,N1,,,8.75
61000217,431337,6.75,6.6,2.8,4,5.25,,N1,,,3.5
61000215,426472,,5.2,3.4,,7.25,8.25,N1,8.5,8.5,
61000220,431338,,2.8,3.8,,5,6,N1,5.5,6,
61000219,426473,8.5,7.8,7.8,8,5.75,,N1,,,3.5
61000221,426988,,4.6,2.6,,6.25,4.25,N1,5.75,8,
61000222,426989,,5.4,3.6,,5.25,5,N1,3.5,6.5,
61000223,425621,5.5,8.2,6.8,7.25,4.75,,N1,,,8
61000224,464241,5.5,7,9,5.5,6,,N1,,,8.5
61000226,426992,,5,4.2,,6.75,6.5,N1,6,8.5,
61000228,425617,5.25,7.4,4.8,7.75,6.25,,N1,,,7.75
61000225,429126,,3.8,4.4,,6.25,6.75,N1,5,8.75,
61000229,425622,6,7.2,7.4,4.25,6.5,,N1,,,5.25
61000227,429475,5.25,7.8,7.8,4.5,6,,N1,,,8
61000231,425623,7.5,8,6.4,8.75,4.25,,N1,,,3.25
61000230,429476,5.75,8.6,8.8,3.75,7,,N1,,,9.5
61000233,431339,,5.2,4,,6.75,8.25,N1,6.25,9,
61000232,429477,,4.4,3.8,,7.5,7.75,N1,7.25,8.75,
61000234,426993,,6.2,8.6,,9,8.5,N1,8.25,9.5,
61000235,429478,8.25,7.8,6.2,8,7,,N1,,,5
61000239,426475,,4.8,4.4,,6.5,8.25,N1,5.5,8.5,
61000236,426474,7.25,8.8,6,8.25,6.75,,N1,,,5.5
61000238,429479,,8.2,9.4,,9,6.25,N1,7.25,6.5,
61000237,426997,,4.2,4.2,,6,7.75,N1,7,8.25,
61000241,465567,8.25,8.2,8.8,5.5,7,,N1,,,3.5
61000240,429480,6.25,6.8,5.6,5.25,7.75,,N1,,,6.75
61000242,425687,6.5,6.8,6.2,5.75,6.25,,N1,,,4.75
61000244,425618,6.5,7.8,9.6,5.75,6.5,,N1,,,7.25
61000243,429481,,4.6,4,,6,7.5,N1,6.5,8.75,
61000245,429482,,6.2,4.8,,7.5,7,N1,5.25,7.5,
61000246,431340,6.25,7.4,2.6,7.25,7.25,,N1,,,7.5
61000247,425688,8.5,7.8,7.8,7.5,6.25,,N1,,,4.5
61000250,429483,6,8.8,8.8,6,6.75,,N1,,,8.25
61000248,466813,,8.2,9.6,,9,8.75,N1,8.5,9.5,
61000249,426994,,7.4,7.2,,8,9.25,N1,8.5,9.5,
61000251,431341,7.75,6.6,3.6,7.5,5.25,,N1,,,8.5
61000253,429484,,5,5.2,,7.5,8.5,N1,9,9.25,
61000255,463371,6.25,7.8,7.8,3.25,8,,N1,,,7.25
61000252,426995,,5.2,2.6,,5.5,5,N1,3.75,7,
61000254,431342,,7.4,9.8,,7.5,8,N1,6.75,8,
61000257,425693,8.5,8.4,3.8,8.75,6.75,,N1,,,3.75
61000256,425689,5.25,7.8,5.4,8.5,7.75,,N1,,,7.25
61000258,425694,3.75,7,6.6,4.25,8,,N1,,,4.75
61000260,429049,,5,4.6,,7.5,8.75,N1,6.75,9.5,
61000259,429485,,7.2,8.8,,8.25,7.5,N1,7.5,8,
61000261,465137,5.25,8.2,6,7,6.25,,N1,,,7.75
61000264,426476,7.5,7.8,8,6.75,7.25,,N1,,,7
61000265,425690,5.75,7.2,5.8,8,3.75,,N1,,,8.25
61000262,426996,,4,3.4,,5.75,6.75,N1,5.75,7,
61000266,431740,9.25,8.2,,8.5,6.75,,,,,3.25
61000267,429486,,2.6,4,,6.5,7,N1,6.25,8,
61000263,431739,,7.6,,,6.75,8,,7,8,
61000268,425695,7,7.6,5.6,5.25,7.25,,N1,,,7.75
61000270,429487,5,8.8,5,8,6.75,,N1,,,8.5
61000269,431741,9.25,7.8,5.6,7,6.75,,N1,,,3.25
61000271,431742,,3,2.4,,5,5,N1,5.5,6.25,
61000274,425691,8.75,8,5.2,8.5,7,,N1,,,4.75
61000273,465980,,2.8,1.6,,8,7.75,N1,7,6,
61000272,426477,8.25,8.2,4,6.5,6,,N1,,,3
61000277,425696,8,6.6,6.8,6,7,,N1,,,6
61000275,429488,8,7.8,5.4,8.25,6.5,,N1,,,4.5
61000278,429489,,6.8,7.8,,7,7.5,N1,7.25,8,
61000279,431744,6.25,8.2,5.4,7.5,7.5,,N1,,,8.25
61000276,431743,4.25,8.4,6,3.5,8.5,,N1,,,6.25
61000280,431745,7,8,7.4,9,7,,N1,,,9.5
61000281,463798,,3.6,4,,3.75,6.25,N1,4.5,8.25,
61000283,429490,,7.6,8.8,,8.5,9,N1,7.5,9,
61000282,463799,5.75,8.4,4.4,7.5,6.5,,N1,,,8.25
61000288,426037,5.25,8.6,8.6,4.25,5.5,,N1,,,8.25
61000285,431746,8.25,7.6,8.4,7.5,6.75,,N1,,,3.5
61000290,431747,7.5,8.4,4.4,8,7.5,,N1,,,7.5
61000286,426034,5.5,7.2,8,4.5,8,,N1,,,8
61000289,426479,7.25,7.4,8,6,6.25,,N1,,,8
61000284,425692,7.5,8.4,8.4,5.25,7.75,,N1,,,9
61000287,426478,7.25,8.4,10,6,6.25,,N1,,,7.75
61000291,429491,8.25,8.2,7.2,8.25,7.75,,N1,,,5
61000293,426480,6.25,6,4.4,5.5,8.25,,N1,,,4.75
61000294,431748,,2.8,2.6,,6.75,6.25,N1,5,7.5,
61000295,429065,,5,3.8,,5,6.75,N1,5.5,7,
61000298,426035,4.75,5.6,4.8,4.5,5,,N1,,,5.5
61000297,431749,6.5,7.4,6.2,7.25,8.5,,N1,,,8
61000296,462936,4.75,8.6,8.2,4.25,7,,N1,,,8
61000299,429492,6.25,8,4.4,7.25,7.42,,N1,,,8
61000301,429055,,5.8,4.8,,5.5,8.75,N1,6.25,8.25,
61000300,429066,,6,3.2,,6,8.25,N1,7.5,9,
61000303,426104,7.5,8,5,5.75,7.75,,N1,,,8
61000302,429067,,3.2,1.6,,5,3.75,N1,5,7,
61000304,429493,,5.8,3.4,,6,6,N1,5,8.25,
61000305,426036,6,8,9,7.25,7.25,,N1,,,6.5
61000306,429050,,2.4,3.2,,6.75,5.5,N1,3.75,7.75,
61000308,429057,,6,9,,7.75,7.5,N1,9,8.5,
